GB50368-2005,5.2.3,楼梯梯段净宽不应小于1.10m。六层及六层以下住宅，一边设有栏杆的梯段净宽不应小于1.00m。楼梯踏步宽度不应小于0.26m，踏步高度不应大于0.175m。扶手高度不应小于0.90m。楼梯水平段栏杆长度大于0.50m时，其扶手高度不应小于1.05m。楼梯栏杆垂直杆件间净距不应大于0.11m。楼梯井净宽大于0.11m时，必须采取防止儿童攀滑的措施。
GB50368-2005,5.2.4,住宅与附建公共用房的出入口应分开布置。住宅的公共出入口位于阳台、外廊及开敞楼梯平台的下部时，应采取防止物体坠落伤人的安全措施。
GB50368-2005,5.2.5,七层以及七层以上的住宅或住户入口层楼面距室外设计地面的高度超过16m以上的住宅必须设置电梯。
GB50368-2005,5.2.6,住宅建筑中设有管理人员室时，应设管理人员使用的卫生间。
GB50368-2005,5.3.1-1,七层及七层以上的住宅，应对下列部位进行无障碍设计：建筑入口；
GB50368-2005,5.3.1-2,七层及七层以上的住宅，应对下列部位进行无障碍设计：入口平台；
GB50368-2005,5.3.1-3,七层及七层以上的住宅，应对下列部位进行无障碍设计：候梯厅；
GB50368-2005,5.3.1-4,七层及七层以上的住宅，应对下列部位进行无障碍设计：公共走道；
GB50368-2005,5.3.1-5,七层及七层以上的住宅，应对下列部位进行无障碍设计：无障碍住房。
GB50368-2005,5.3.2-1,建筑入口及入口平台的无障碍设计应符合下列规定：建筑入口设台阶时，应设轮椅坡道和扶手；
GB50368-2005,5.3.2-2,建筑入口及入口平台的无障碍设计应符合下列规定：坡道的坡度应符合表5.3.2的规定；
GB50368-2005,5.3.2-3,建筑入口及入口平台的无障碍设计应符合下列规定：供轮椅通行的门净宽不应小于0.80m；
GB50368-2005,5.3.2-4,建筑入口及入口平台的无障碍设计应符合下列规定：供轮椅通行的推拉门和平开门，在门把手一侧的墙面，应留有不小于0.50m的墙面宽度；
GB50368-2005,5.3.2-5,建筑入口及入口平台的无障碍设计应符合下列规定：供轮椅通行的门扇，应安装视线观察玻璃、横执把手和关门拉手，在门扇的下方应安装高0.35m的护门板；
GB50368-2005,5.3.2-6,建筑入口及入口平台的无障碍设计应符合下列规定：门槛高度及门内外地面高差不应大于15mm，并应以斜坡过渡。
GB50368-2005,5.3.3,七层及七层以上住宅建筑入口平台宽度不应小于2.00m。
GB50368-2005,5.3.4,供轮椅通行的走道和通道净宽不应小于1.20m。
GB50368-2005,5.4.1,住宅的卧室、起居室（厅）、厨房不应布置在地下室。当布置在半地下室时，必须采取采光、通风、日照、防潮、排水及安全防护措施。
GB50368-2005,5.4.2-1,住宅地下机动车库应符合下列规定：库内坡道严禁将宽的单车道兼作双车道。
GB50368-2005,5.4.2-2,住宅地下机动车库应符合下列规定：库内不应设置修理车位，并不应设置使用或存放易燃、易爆物品的房间。
GB50368-2005,5.4.2-3,住宅地下机动车库应符合下列规定：库内车道净高不应低于2.20m。车位净高不应低于2.00m。
GB50368-2005,5.4.2-4,住宅地下机动车库应符合下列规定：库内直通住宅单元的楼（电）梯间应设门，严禁利用楼（电）梯间进行自然通风。
GB50368-2005,5.4.3,住宅地下自行车库净高不应低于2.00m。
GB50368-2005,5.4.4,住宅地下室应采取有效防水措施。
GB50368-2005,6.1.1,住宅结构的设计使用年限不应少于50年，其安全等级不应低于二级。
GB50368-2005,6.1.2,抗震设防烈度为6度及以上地区的住宅结构必须进行抗震设计，其抗震设防类别不应低于丙类。
GB50368-2005,6.1.3,住宅结构设计应取得合格的岩土工程勘察文件。对不利地段，应提出避开要求或采取有效措施；严禁在抗震危险地段建造住宅建筑。
GB50368-2005,6.1.4,住宅结构应能承受在正常建造和正常使用过程中可能发生的各种作用和环境影响。在结构设计使用年限内，住宅结构和结构构件必须满足安全性、适用性和耐久性要求。
GB50368-2005,6.1.5,住宅结构不应产生影响结构安全的裂缝。
GB50368-2005,6.1.6,邻近住宅的永久性边坡的设计使用年限，不应低于受其影响的住宅结构的设计使用年限。
GB50368-2005,7.1.1,住宅应在平面布置和建筑构造上采取防噪声措施。卧室、起居室在关窗状态下的白天允许噪声级为50dB（A声级），夜间允许噪声级为40dB（A声级）。
GB50368-2005,7.1.2,楼板的计权标准化撞击声压级不应大于75dB。应采取构造措施提高楼板的撞击声隔声性能。
GB50368-2005,7.1.3,空气声计权隔声量，楼板不应小于40dB（分隔住宅和非居住用途空间的楼板不应小于55dB），分户墙不应小于40dB，外窗不应小于30dB，户门不应小于25dB。应采取构造措施提高楼板、分户墙、外窗、户门的空气声隔声性能。
GB50368-2005,7.1.4,水、暖、电、气管线穿过楼板和墙体时，孔洞周边应采取密封隔声措施。
GB50368-2005,7.1.5,电梯不应与卧室、起居室紧邻布置。受条件限制需要紧邻布置时，必须采取有效的隔声和减振措施。
GB50368-2005,7.1.6,管道井、水泵房、风机房应采取有效的隔声措施，水泵、风机应采取减振措施。
GB50368-2005,7.2.1,住宅应充分利用外部环境提供的日照条件，每套住宅至少应有一个居住空间能获得冬季日照。
GB50368-2005,7.2.2,卧室、起居室（厅）、厨房应设置外窗，窗地面积比不应小于1/7。
GB50368-2005,7.2.3,套内空间应能提供与其使用功能相适应的照度水平。套外的门厅、电梯前厅、走廊、楼梯的地面照度应能满足使用功能要求。
GB50368-2005,7.2.4,住宅应能自然通风，每套住宅的通风开口面积不应小于地面面积的5％。
GB50368-2005,7.3.1,住宅的屋面、外墙、外窗应能防止雨水和冰雪融化水侵入室内。
GB50368-2005,7.3.2,住宅屋面和外墙的内表面在室内温、湿度设计条件下不应出现结露。
GB50368-2005,7.4.1,住宅室内空气污染物的活度和浓度应符合表7.4.1的规定。
GB50368-2005,8.1.1,住宅应设室内给水排水系统。
GB50368-2005,8.1.2,严寒地区和寒冷地区的住宅应设采暖设施。
GB50368-2005,8.1.3,住宅应设照明供电系统。
GB50368-2005,8.1.4,住宅的给水总立管、雨水立管、消防立管、采暖供回水总立管和电气、电信干线（管），不应布置在套内。公共功能的阀门、电气设备和用于总体调节和检修的部件，应设在共用部位。
GB50368-2005,8.1.5,住宅的水表、电能表、热量表和燃气表的设置应便于管理。
GB50368-2005,9.1.1,住宅建筑的周围环境应为灭火救援提供外部条件。
GB50368-2005,9.1.2,住宅建筑中相邻套房之间应采取防火分隔措施。
GB50368-2005,9.1.3,当住宅与其他功能空间处于同一建筑内时，住宅部分与非住宅部分之间应采取防火分隔措施，且住宅部分的安全出口和疏散楼梯应独立设置。经营、存放和使用火灾危险性为甲、乙类物品的商店、作坊和储藏间，严禁附设在住宅建筑中。
GB50368-2005,9.1.4,住宅建筑的耐火性能、疏散条件和消防设施的设置应满足防火安全要求。
GB50368-2005,9.1.5,住宅建筑设备的设置和管线敷设应满足防火安全要求。
GB50368-2005,9.1.6-1,住宅建筑的防火与疏散要求应根据建筑层数、建筑面积等因素确定。当住宅和其他功能空间处于同一建筑内时，应将住宅部分的层数与其他功能空间的层数叠加计算建筑层数。
GB50368-2005,9.1.6-2,住宅建筑的防火与疏散要求应根据建筑层数、建筑面积等因素确定。当建筑中有一层或若干层的层高超过3m时，应对这些层按其高度总和除以3m进行层数折算，余数不足1.5m时，多出部分不计入建筑层数；余数大于或等于1.5m时，多出部分按1层计算。
GB50368-2005,9.2.1,住宅建筑的耐火等级应划分为一、二、三、四级，其构件的燃烧性能和耐火极限不应低于表9.2.1的规定。
GB50368-2005,9.2.2,四级耐火等级的住宅建筑最多允许建造层数为3层，三级耐火等级的住宅建筑最多允许建造层数为9层，二级耐火等级的住宅建筑最多允许建造层数为18层。
GB50368-2005,9.3.1,住宅建筑与相邻建筑、设施之间的防火间距应根据建筑的耐火等级、外墙的防火构造、灭火救援条件及设施的性质等因素确定。
GB50368-2005,9.3.2,住宅建筑与相邻民用建筑之间的防火间距应符合表9.3.2的要求。当建筑相邻外墙采取必要的防火措施后，其防火间距可适当减少或贴邻。
GB50368-2005,9.4.1,住宅建筑上下相邻套房开口部位间应设置高度不低于0.8m的窗槛墙或设置耐火极限不低于1.00h的不燃性实体挑檐，其出挑宽度不应小于0.5m，长度不应小于开口宽度。
GB50368-2005,9.4.2,楼梯间窗口与套房窗口最近边缘之间的水平间距不应小于1.0m。
GB50368-2005,9.4.3-1,住宅建筑中竖井的设置应符合下列要求：电梯井应独立设置，井内严禁敷设燃气管道，并不应敷设与电梯无关的电缆、电线等。电梯井井壁上除开设电梯门洞和通气孔洞外，不应开设其他洞口。
GB50368-2005,9.4.3-2,住宅建筑中竖井的设置应符合下列要求：电缆井、管道井、排烟道、排气道等竖井应分别独立设置，其井壁应采用耐火极限不低于1.00h的不燃性构件。
GB50368-2005,9.4.3-3,住宅建筑中竖井的设置应符合下列要求：电缆井、管道井应在每层楼板处采用不低于楼板耐火极限的不燃性材料或防火封堵材料封堵；电缆井、管道井与房间、走道等相连通的孔洞，其空隙应采用防火封堵材料封堵。
GB50368-2005,9.4.3-4,住宅建筑中竖井的设置应符合下列要求：电缆井和管道井设置在防烟楼梯间前室、合用前室时，?其井壁上的检查门应采用丙级防火门。
GB50368-2005,9.4.4,当住宅建筑中的楼梯、电梯直通住宅楼层下部的汽车库时，楼梯、电梯在汽车库出入口部位应采取防火分隔措施。
GB50368-2005,9.5.1-1,住宅建筑应根据建筑的耐火等级、建筑层数、建筑面积、疏散距离等因素设置安全出口，并应符合下列要求：10层以下的住宅建筑，当住宅单元任一层的建筑面积大于650m2，或任一套房的户门至安全出口的距离大于15m时，该住宅单元每层的安全出口不应少于2个。
GB50368-2005,9.5.1-2,住宅建筑应根据建筑的耐火等级、建筑层数、建筑面积、疏散距离等因素设置安全出口，并应符合下列要求：10层及10层以上但不超过18层的住宅建筑，当住宅单元任一层的建筑面积大于650m2，或任一套房的户门至安全出口的距离大于10m时，该住宅单元每层的安全出口不应少于2个。
GB50368-2005,9.5.1-3,住宅建筑应根据建筑的耐火等级、建筑层数、建筑面积、疏散距离等因素设置安全出口，并应符合下列要求：19层及19层以上的住宅建筑，每个住宅单元每层的安全出口不应少于2个。
GB50368-2005,9.5.1-4,住宅建筑应根据建筑的耐火等级、建筑层数、建筑面积、疏散距离等因素设置安全出口，并应符合下列要求：安全出口应分散布置，两个安全出口之间的距离不应小于5m。
GB50368-2005,9.5.1-5,住宅建筑应根据建筑的耐火等级、建筑层数、建筑面积、疏散距离等因素设置安全出口，并应符合下列要求：楼梯间及前室的门应向疏散方向开启；安装有门禁系统的住宅，应保证住宅直通室外的门在任何时候能从内部徒手开启。
GB50368-2005,9.5.2?,每层有2个及2个以上安全出口的住宅单元，套房户门至最近安全出口的距离应根据建筑的耐火等级、楼梯间的形式和疏散方式确定。
GB50368-2005,9.5.3?,住宅建筑的楼梯间形式应根据建筑形式、建筑层数、建筑面积以及套房户门的耐火等级等因素确定。在楼梯间的首层应设置直接对外的出口，或将对外出口设置在距离楼梯间不超过15m处。
GB50368-2005,9.5.4?,住宅建筑楼梯间顶棚、墙面和地面均应采用不燃性材料。
GB50368-2005,9.6.1,8层及8层以上的住宅建筑应设置室内消防给水设施。
GB50368-2005,9.6.2,35层及35层以上的住宅建筑应设置自动喷水灭火系统。
GB50368-2005,9.7.1,10层及10层以上住宅建筑的消防供电不应低于二级负荷要求。
GB50368-2005,9.7.2,35层及35层以上的住宅建筑应设置火灾自动报警系统。
GB50368-2005,9.7.3,10层及10层以上住宅建筑的楼梯间、电梯间及其前室应设置应急照明。
GB50368-2005,9.8.1,10层及10层以上的住宅建筑应设置环形消防车道，或至少沿建筑的一个长边设置消防车道。
GB50368-2005,9.8.2,供消防车取水的天然水源和消防水池应设置消防车道，并满足消防车的取水要求。
GB50368-2005,9.8.3,12层及12层以上的住宅应设置消防电梯。
GB50368-2005,10.1.1,住宅应通过合理选择建筑的体形、朝向和窗墙面积比，增强围护结构的保温、隔热性能，使用能效比高的采暖和空气调节设备和系统，采取室温调控和热量计量措施来降低采暖、空气调节能耗。
GB50368-2005,10.1.2,节能设计应采用规定性指标，或采用直接计算采暖、空气调节能耗的性能化方法。
GB50368-2005,10.1.3,住宅围护结构的构造应防止围护结构内部保温材料受潮。
GB50368-2005,10.1.4,住宅公共部位的照明应采用高效光源、高效灯具和节能控制措施。
GB50368-2005,10.1.5,住宅内使用的电梯、水泵、风机等设备应采取节电措施。
GB50368-2005,10.1.6,住宅的设计与建造应与地区气候相适应，充分利用自然通风和太阳能等可再生能源。
GB50368-2005,10.2.1,住宅节能设计的规定性指标主要包括：建筑物体形系数、窗墙面积比、各部分围护结构的传热系数、外窗遮阳系数等。各建筑热工设计分区的具体规定性指标应根据节能目标分别确定。
GB50368-2005,10.2.2,当采用冷水机组和单元式空气调节机作为集中式空气调节系统的冷源设备时，其性能系数、能效比不应低于表10.2.2-1和表10.2.2-2的规定值。
GB50368-2005,10.3.1,性能化设计应以采暖、空调能耗指标作为节能控制目标。
GB50368-2005,10.3.2,各建筑热工设计分区的控制目标限值应根据节能目标分别确定。
GB50368-2005,10.3.3-1,性能化设计的控制目标和计算方法应符合下列规定：严寒、寒冷地区的住宅应以建筑物耗热量指标为控制目标。建筑物耗热量指标的计算应包含围护结构的传热耗热量、空气渗透耗热量和建筑物内部得热量三个部分，计算所得的建筑物耗热量指标不应超过表10.3.3-1的规定。
GB50368-2005,10.3.3-2-1,夏热冬冷地区的住宅应以建筑物采暖和空气调节年耗电量之和为控制目标。建筑物采暖和空气调节年耗电量应采用动态逐时模拟方法在确定的条件下计算。计算条件应包括：居室室内冬、夏季的计算温度；
GB50368-2005,10.3.3-2-2,夏热冬冷地区的住宅应以建筑物采暖和空气调节年耗电量之和为控制目标。建筑物采暖和空气调节年耗电量应采用动态逐时模拟方法在确定的条件下计算。计算条件应包括：典型气象年室外气象参数；
GB50368-2005,10.3.3-2-3,夏热冬冷地区的住宅应以建筑物采暖和空气调节年耗电量之和为控制目标。建筑物采暖和空气调节年耗电量应采用动态逐时模拟方法在确定的条件下计算。计算条件应包括：采暖和空气调节的换气次数；
GB50368-2005,10.3.3-2-4,夏热冬冷地区的住宅应以建筑物采暖和空气调节年耗电量之和为控制目标。建筑物采暖和空气调节年耗电量应采用动态逐时模拟方法在确定的条件下计算。计算条件应包括：采暖、空气调节设备的能效比；
GB50368-2005,10.3.3-2-5,夏热冬冷地区的住宅应以建筑物采暖和空气调节年耗电量之和为控制目标。建筑物采暖和空气调节年耗电量应采用动态逐时模拟方法在确定的条件下计算。计算条件应包括：室内得热强度。
GB50368-2005,10.3.3-3-1,夏热冬暖地区的住宅应以参照建筑的空气调节和采暖年耗电量为控制目标。参照建筑和所设计住宅的空气调节和采暖年耗电量应采用动态逐时模拟方法在确定的条件下计算。计算条件应包括：
GB50368-2005,10.3.3-3-2,夏热冬暖地区的住宅应以参照建筑的空气调节和采暖年耗电量为控制目标。参照建筑和所设计住宅的空气调节和采暖年耗电量应采用动态逐时模拟方法在确定的条件下计算。计算条件应包括：
GB50368-2005,10.3.3-3-3,夏热冬暖地区的住宅应以参照建筑的空气调节和采暖年耗电量为控制目标。参照建筑和所设计住宅的空气调节和采暖年耗电量应采用动态逐时模拟方法在确定的条件下计算。计算条件应包括：
GB50368-2005,10.3.3-3-4,夏热冬暖地区的住宅应以参照建筑的空气调节和采暖年耗电量为控制目标。参照建筑和所设计住宅的空气调节和采暖年耗电量应采用动态逐时模拟方法在确定的条件下计算。计算条件应包括：
GB50368-2005,10.3.3-3-1,夏热冬暖地区的住宅应以参照建筑的空气调节和采暖年耗电量为控制目标。参照建筑应按下列原则确定：参照建筑的建筑形状、大小和朝向均应与所设计住宅完全相同；
GB50368-2005,10.3.3-3-2,夏热冬暖地区的住宅应以参照建筑的空气调节和采暖年耗电量为控制目标。参照建筑应按下列原则确定：参照建筑的开窗面积应与所设计住宅相同，但当所设计住宅的窗面积超过规定性指标时，参照建筑的窗面积应减小到符合规定性指标；
GB50368-2005,10.3.3-3-3,夏热冬暖地区的住宅应以参照建筑的空气调节和采暖年耗电量为控制目标。参照建筑应按下列原则确定：参照建筑的外墙、屋顶和窗户的各项热工性能参数应符合规定性指标。
GB50368-2005,11.0.1-1,住宅应满足下列条件，方可交付用户使用：由建设单位组织设计、施工、工程监理等有关单位进行工程竣工验收，确认合格；取得当地规划、消防、人防等有关部门的认可文件或准许使用文件；在当地建设行政主管部门进行备案；
GB50368-2005,11.0.1-2,住宅应满足下列条件，方可交付用户使用：小区道路畅通，已具备接通水、电、燃气、暖气的条件。
GB50368-2005,11.0.2-1,住宅应推行社会化、专业化的物业管理模式。建设单位应在住宅交付使用时，将完整的物业档案移交给物业管理企业，内容包括：竣工总平面图，单体建筑、结构、设备竣工图，配套设施和地下管网工程竣工图，以及相关的其他竣工验收资料；?物业管理企业在服务合同终止时，应将物业档案移交给业主委员会。
GB50368-2005,11.0.2-2,住宅应推行社会化、专业化的物业管理模式。建设单位应在住宅交付使用时，将完整的物业档案移交给物业管理企业，内容包括：设施设备的安装、使用和维护保养等技术资料；?物业管理企业在服务合同终止时，应将物业档案移交给业主委员会。
GB50368-2005,11.0.2-3,住宅应推行社会化、专业化的物业管理模式。建设单位应在住宅交付使用时，将完整的物业档案移交给物业管理企业，内容包括：工程质量保修文件和物业使用说明文件；?物业管理企业在服务合同终止时，应将物业档案移交给业主委员会。
GB50368-2005,11.0.2-4,住宅应推行社会化、专业化的物业管理模式。建设单位应在住宅交付使用时，将完整的物业档案移交给物业管理企业，内容包括：物业管理所必需的其他资料。?物业管理企业在服务合同终止时，应将物业档案移交给业主委员会。
GB50368-2005,11.0.3,建设单位应在住宅交付用户使用时提供给用户《住宅使用说明书》和《住宅质量保证书》。《住宅使用说明书》应当对住宅的结构、性能和各部位（部件）的类型、性能、标准等做出说明，提出使用注意事项。《住宅使用说明书》应附有《住宅品质状况表》，其中应注明是否已进行住宅性能认定，并应包括住宅的外部环境、建筑空间、建筑结构、室内环境、建筑设备、建筑防火和节能措施等基本信息和达标情况。《住宅质量保证书》应当包括住宅在设计使用年限内和正常使用情况下各部位、部件的保修内容和保修期、用户报修的单位，以及答复和处理的时限等。
GB50368-2005,11.0.4,用户应正确使用住宅内电气、燃气、给水排水等设施，不得在楼面上堆放影响楼盖安全的重物，严禁未经设计确认和有关部门批准擅自改动承重结构、主要使用功能或建筑外观，不得拆改水、暖、电、燃气、通信等配套设施。
GB50368-2005,11.0.5,对公共门厅、公共走廊、公共楼梯间、外墙面、屋面等住宅的共用部位，用户不得自行拆改或占用。
GB50368-2005,11.0.6,住宅和居住区内按照规划建设的公共建筑和共用设施，不得擅自改变其用途。
GB50368-2005,11.0.7,物业管理企业应对住宅和相关场地进行日常保养、维修和管理；对各种共用设备和设施，应进行日常维护、按计划检修，并及时更新，保证正常运行。
GB50368-2005,11.0.8,必须保持消防设施完好和消防通道畅通。
