GB55019-2021,3.1.10 2,无障碍洗手盆应符合下列规定：应在洗手盆上方安装镜子，镜子反光面的底端距地面的高度不应大于1.00m；
GB55019-2021,3.1.10 3,无障碍洗手盆应符合下列规定：出水龙头应采用杠杆式水龙头或感应式自动出水方式。
GB55019-2021,3.1.11 1,无障碍淋浴间应符合下列规定：内部空间应方便乘轮椅者进出和使用；
GB55019-2021,3.1.11 2,无障碍淋浴间应符合下列规定：淋浴间前应设便于乘轮椅者通行和转动的净空间；
GB55019-2021,3.1.11 3,无障碍淋浴间应符合下列规定：淋浴间坐台应安装牢固，高度应为400mm～450mm，深度应为400mm～500mm，宽度应为500mm～550mm；
GB55019-2021,3.1.11 4,无障碍淋浴间应符合下列规定：应设置L形安全抓杆，其水平部分距地面高度应为700mm～750mm，长度不应小于700mm，其垂直部分应设置在淋浴间坐台前端，顶部距地面高度应为1.40m～1.60m；
GB55019-2021,3.1.11 5,无障碍淋浴间应符合下列规定：控制淋浴的开关距地面高度不应大于1.00m；应设置一个手持的喷头，其支架高度距地面高度不应大于1.20m，淋浴软管长度不应小于1.50m。
GB55019-2021,3.1.12 1,无障碍盆浴间应符合下列规定：浴盆侧面应设不小于1500mm×800mm的净空间，和浴盆平行的一边的长度不应小于1.50m；
GB55019-2021,3.1.12 2,无障碍盆浴间应符合下列规定：浴盆距地面高度不应大于450mm；在浴盆一端设置方便进入和使用的坐台；
GB55019-2021,3.1.12 3,无障碍盆浴间应符合下列规定：应沿浴盆长边和洗浴坐台旁设置安全抓杆。
GB55019-2021,3.1.13 1,无障碍厨房应符合下列规定：厨房设施和电器应方便乘轮椅者靠近和使用；
GB55019-2021,3.1.13 2,无障碍厨房应符合下列规定：操作台面距地面高度应为700mm～850mm，其下部应留出不小于宽750mm、高650mm、距地面高度250mm范围内进深不小于450mm、其他部分进深不小于250mm的容膝容脚空间；
GB55019-2021,3.1.13 3,无障碍厨房应符合下列规定：水槽应与工作台底部的操作空间隔开。
GB55019-2021,3.2.1 1,满足无障碍要求的公共卫生间（厕所）应符合下列规定：女卫生间（厕所）应设置无障碍厕位和无障碍洗手盆，男卫生间（厕所）应设置无障碍厕位、无障碍小便器和无障碍洗手盆；
GB55019-2021,3.2.1 2,满足无障碍要求的公共卫生间（厕所）应符合下列规定：内部应留有直径不小于1.50m的轮椅回转空间。
GB55019-2021,3.2.2 1,无障碍厕位应符合下列规定：应方便乘轮椅者到达和进出，尺寸不应小于1.80m×1.50m；
GB55019-2021,3.2.2 2,无障碍厕位应符合下列规定：如采用向内开启的平开门，应在开启后厕位内留有直径不小于1.50m的轮椅回转空间，并应采用门外可紧急开启的门闩；
GB55019-2021,3.2.2 3,无障碍厕位应符合下列规定：应设置无障碍坐便器。
GB55019-2021,3.2.3 1,无障碍厕所应符合下列规定：位置应靠近公共卫生间（厕所），面积不应小于4.00m2，内部应留有直径不小于1.50m的轮椅回转空间；
GB55019-2021,3.2.3 2,无障碍厕所应符合下列规定：内部应设置无障碍坐便器、无障碍洗手盆、多功能台、低位挂衣钩和救助呼叫装置；
GB55019-2021,3.2.3 3,无障碍厕所应符合下列规定：应设置水平滑动式门或向外开启的平开门。
GB55019-2021,3.2.4,公共建筑中的男、女公共卫生间（厕所），每层应至少分别设置1个满足无障碍要求的公共卫生间（厕所），或在男、女公共卫生间（厕所）附近至少设置1个独立的无障碍厕所。
GB55019-2021,3.3.1 1,满足无障碍要求的公共浴室应符合下列规定：应设置至少1个无障碍淋浴间或盆浴间和1个无障碍洗手盆；
GB55019-2021,3.3.1 2,满足无障碍要求的公共浴室应符合下列规定：无障碍淋浴间的短边宽度不应小于1.50m，淋浴间前应设一块不小于1500mm×800mm的净空间，和淋浴间入口平行的一边的长度不应小于1.50m；
GB55019-2021,3.3.1 3,满足无障碍要求的公共浴室应符合下列规定：淋浴间入口应采用活动门帘。
GB55019-2021,3.3.2 1,无障碍更衣室应符合下列规定：乘轮椅者使用的储物柜前应设直径不小于1.50m的轮椅回转空间；
GB55019-2021,3.3.2 2,无障碍更衣室应符合下列规定：乘轮椅者使用的座椅的高度应为400mm～450mm。
GB55019-2021,3.4.1,无障碍客房和无障碍住房、居室应设于底层或无障碍电梯可达的楼层，应设在便于到达、疏散和进出的位置，并应与无障碍通道连接。
GB55019-2021,3.4.2,人员活动空间应保证轮椅进出，内部应设轮椅回转空间。
GB55019-2021,3.4.3,主要人员活动空间应设置救助呼叫装置。
GB55019-2021,3.4.4 1,无障碍客房和无障碍住房、居室内应设置无障碍卫生间，并符合下列规定：应保证轮椅进出，内部应设轮椅回转空间；
GB55019-2021,3.4.4 2,无障碍客房和无障碍住房、居室内应设置无障碍卫生间，并符合下列规定：内部应设置无障碍坐便器、无障碍洗手盆、无障碍淋浴间或盆浴间、低位挂衣钩、低位毛巾架、低位搁物架和救助呼叫装置；
GB55019-2021,3.4.4 3,无障碍客房和无障碍住房、居室内应设置无障碍卫生间，并符合下列规定：应设置水平滑动式门或向外开启的平开门。
GB55019-2021,3.4.5,无障碍客房和无障碍住房设置厨房时应为无障碍厨房。
GB55019-2021,3.4.6,乘轮椅者上下床用的床侧通道宽度不应小于1.20m。
GB55019-2021,3.4.7,窗户可开启扇的执手或启闭开关距地面高度应为0.85m～1.00m，手动开关窗户操作所需的力度不应大于25N。
GB55019-2021,3.4.8,无障碍住房的门禁和无障碍客房的门铃应同时满足听觉障碍者、视觉障碍者和言语障碍者使用。
GB55019-2021,3.5.1,轮椅席位的观看视线不应受到遮挡，并不应遮挡他人视线。
GB55019-2021,3.5.2,轮椅席位应设置在便于疏散的位置，并不应设置在公共通道范围内。
GB55019-2021,3.5.3,轮椅席位区应通过无障碍通行设施与疏散出口、公共服务、卫生间、讲台等必要的功能空间和设施连接。
GB55019-2021,3.5.4 1,轮椅席位应符合下列规定：每个轮椅席位的净尺寸深度不应小于1.30m，宽度不应小于800mm；
GB55019-2021,3.5.4 2,轮椅席位应符合下列规定：观众席为100座及以下时应至少设置1个轮椅席位；101座～400座时应至少设置2个轮椅席位；400座以上时，每增加200个座位应至少增设1个轮椅席位；
GB55019-2021,3.5.4 3,轮椅席位应符合下列规定：在轮椅席位旁或邻近的座席处应设置1：1的陪护席位；
GB55019-2021,3.5.4 4,轮椅席位应符合下列规定：轮椅席位的地面坡度不应大于1：50。
GB55019-2021,3.6.1,为公众提供服务的各类服务台均应设置低位服务设施，包括问询台、接待处、业务台、收银台、借阅台、行李托运台等。
GB55019-2021,3.6.2,当设置饮水机、自动取款机、自动售票机、自动贩卖机等时，每个区域的不同类型设施应至少有1台为低位服务设施。
GB55019-2021,3.6.3,低位服务设施前应留有轮椅回转空间。
GB55019-2021,3.6.4,低位服务设施的上表面距地面高度应为700mm～850mm，台面的下部应留出不小于宽750mm、高650mm、距地面高度250mm范围内进深不小于450mm、其他部分进深不小于250mm的容膝容脚空间。
GB55019-2021,4.0.1,无障碍标识应纳入室内外环境的标识系统，应连续并清楚地指明无障碍设施的位置和方向。
GB55019-2021,4.0.2,无障碍标志的安装位置和高度应保证从站立和座位的视觉角度都能够看见，并且不应被其他任何物品遮挡。
GB55019-2021,4.0.3,无障碍设施处均应设置无障碍标识。
GB55019-2021,4.0.4,对需要安全警示处，应同时提供包括视觉标识和听觉标识的警示标识。
GB55019-2021,4.0.5,语音信息密集的公共场所和以声音为主要传播手段的公共服务应提供文字信息的辅助服务。
GB55019-2021,4.0.6,在以视觉信息为主的公共服务中，应提供听觉信息的辅助服务。
GB55019-2021,4.0.7 1,公共场所中的网络通信设备部件应符合下列规定：低位电话、低位个人自助终端和低位台面计算机应符合本规范第3.6.4条的有关规定；
GB55019-2021,4.0.7 2,公共场所中的网络通信设备部件应符合下列规定：每1组公用电话中，应至少设1部低位电话，听筒线长度不应小于600mm；应至少设1部电话具备免提对话、音量放大和助听耦合的功能；
GB55019-2021,4.0.7 3,公共场所中的网络通信设备部件应符合下列规定：每1组个人自助终端中，应至少设1部低位个人自助终端；应至少设1部具备视觉和听觉两种信息传递方式的个人自助终端；
GB55019-2021,4.0.7 4,公共场所中的网络通信设备部件应符合下列规定：供公众使用的计算机中，应至少提供1台低位台面计算机；应至少提供1台具备读屏软件和支持屏幕放大功能的计算机；应至少提供1台具备语音输入功能的计算机；支持可替换键盘的计算机不应少于20％。
GB55019-2021,4.0.8 1,过街音响提示装置应符合下列规定：应保证视觉障碍者的通行安全，且有利于辨别方向；
GB55019-2021,4.0.8 2,过街音响提示装置应符合下列规定：应在主要商业街、步行街和视觉障碍者集中区域周边道路的人行横道设置；
GB55019-2021,4.0.8 3,过街音响提示装置应符合下列规定：应结合人行横道信号灯统一设置；
GB55019-2021,4.0.8 4,过街音响提示装置应符合下列规定：应避免产生噪声污染；
GB55019-2021,4.0.8 5,过街音响提示装置应符合下列规定：应设置开关功能。
GB55019-2021,5.0.1,工程竣工验收时，建设单位应组织对无障碍设施的系统性进行检查验收。
GB55019-2021,5.0.2,工程验收时，应对无障碍设施的地面防滑性能、扶手和安全抓杆的受力性能进行验收。
GB55019-2021,5.0.3,对竣工验收交付使用的无障碍设施应明确维护责任人。
GB55019-2021,5.0.4,维护责任人应定期对无障碍设施进行检查，确保其符合安全性、功能性和系统性要求。
GB55019-2021,5.0.5,对安全性、功能性或系统性缺损的无障碍设施，维护责任人应及时进行维护，保证其正常使用。
GB55019-2021,5.0.6,涉及人身安全的无障碍设施，因突发性事件引起功能缺损或因雨雪等原因造成防滑性能下降，维护责任人应采取应急维护措施。
